"","Site","Year","Month","SWE_mm","LocalityName","Region","LocalityCode"
"2433",32,2013,3,167.322580645161,"ingen","Trøndelag","1RB"
"2434",33,2013,3,132.696774193548,"Singsås","Trøndelag","LAB"
"2435",34,2013,3,99.5290322580645,"Stangeskovene Aurskog","Hedmark","SSAB"
"2436",35,2013,3,162.829032258065,"Hi_tydal","Trøndelag","HIB"
"2437",36,2013,3,150.238709677419,"Notodden3","Telemark","3NOB"
"2438",37,2013,3,217.58064516129,"Drangedal3","Telemark","3DRB"
"2439",38,2013,3,136.583870967742,"steinkjer_1BBb","Trøndelag","1BBB"
"2440",39,2013,3,106.990322580645,"Selbu_Flub","Trøndelag","FLB"
"2441",40,2013,3,46.4516129032258,"Stangeskovene Eidskog","Hedmark","SSBB"
"2442",41,2013,3,81.9258064516129,"Maarud 3","Hedmark","M3B"
"2443",42,2013,3,198.354838709677,"Fritsøe2","Telemark","2FRB"
"2444",43,2013,3,178.548387096774,"Notodden1","Telemark","1NOB"
"2445",44,2013,3,197.993548387097,"Kviteseid3","Telemark","3KVB"
"2446",45,2013,3,48.9225806451613,"verdal_1vb","Trøndelag","1VBB"
"2447",46,2013,3,79.8354838709677,"Sørum 1","Hedmark","SKB"
"2448",47,2013,3,148.161290322581,"steinkjer_2BBb","Trøndelag","2BBB"
"2449",0,2014,3,0.629032258064516,"Stig Dæhlen","Hedmark","SDB"
"2450",1,2014,3,6.41290322580645,"Maarud 2","Hedmark","M2B"
"2451",2,2014,3,9.93548387096774,"Nome_Cappelen2","Telemark","2CAB"
"2452",3,2014,3,0.748387096774194,"Eidskog","Hedmark","STSKNB"
"2453",4,2014,3,170.061290322581,"Notodden6","Telemark","6NOB"
"2454",5,2014,3,11.9290322580645,"namdalseid_1kub","Trøndelag","1KB"
"2455",6,2014,3,0.974193548387097,"Fet 3","Hedmark","FKB"
"2456",7,2014,3,1.34193548387097,"Didrik Holmsen","Hedmark","DHB"
"2457",8,2014,3,0.709677419354839,"Halvard Pramhus","Hedmark","HPB"
"2458",9,2014,3,8.30322580645161,"Selbu_kl","Trøndelag","KLB"
"2459",10,2014,3,20.1,"Kongsvinger 1","Hedmark","IAAB"
"2460",11,2014,3,3.36451612903226,"Nsb_Verdal","Trøndelag","1NSB"
"2461",12,2014,3,10.6741935483871,"Sl_Tydal","Trøndelag","SEB"
"2462",13,2014,3,0.580645161290323,"Nes 1","Hedmark","DDB"
"2463",14,2014,3,525.296774193548,"Kviteseid2","Telemark","2KVB"
"2464",15,2014,3,8.85483870967742,"Bratsberg","Trøndelag","BRB"
"2465",16,2014,3,241.645161290323,"Kviteseid1","Telemark","1KVB"
"2466",17,2014,3,11.3032258064516,"Selbu_Sl","Trøndelag","SLB"
"2467",18,2014,3,0.258064516129032,"Maarud 1","Hedmark","M1B"
"2468",19,2014,3,1.7258064516129,"Nes 2","Hedmark","OLB"
"2469",20,2014,3,39.9193548387097,"Kongsvinger 2","Hedmark","JCDB"
"2470",21,2014,3,339.851612903226,"Notodden5","Telemark","5NOB"
"2471",22,2014,3,494.322580645161,"Fritsøe1","Telemark","1FRB"
"2472",23,2014,3,275.81935483871,"Notodden4","Telemark","4NOB"
"2473",24,2014,3,5.2741935483871,"verdal_2VB","Trøndelag","2VBB"
"2474",25,2014,3,3.94516129032258,"Truls Holm","Hedmark","THB"
"2475",26,2014,3,183.016129032258,"Drangedal1","Telemark","1DRB"
"2476",27,2014,3,81.0903225806452,"Furesdal","Telemark","1FYB"
"2477",28,2014,3,17.3548387096774,"Sub_Namdalseid","Trøndelag","1SB"
"2478",29,2014,3,5.84516129032258,"Malvik","Trøndelag","MAB"
"2479",30,2014,3,98.8193548387097,"Drangedal4","Telemark","4DRB"
"2480",31,2014,3,102.012903225806,"Nome_Cappelen1","Telemark","1CAB"
"2481",32,2014,3,12.7354838709677,"ingen","Trøndelag","1RB"
"2482",33,2014,3,9.0741935483871,"Singsås","Trøndelag","LAB"
"2483",34,2014,3,4.45483870967742,"Stangeskovene Aurskog","Hedmark","SSAB"
"2484",35,2014,3,8.23548387096774,"Hi_tydal","Trøndelag","HIB"
"2485",36,2014,3,270.732258064516,"Notodden3","Telemark","3NOB"
"2486",37,2014,3,68.6774193548387,"Drangedal3","Telemark","3DRB"
"2487",38,2014,3,17.9838709677419,"steinkjer_1BBb","Trøndelag","1BBB"
"2488",39,2014,3,6.85483870967742,"Selbu_Flub","Trøndelag","FLB"
"2489",40,2014,3,0.561290322580645,"Stangeskovene Eidskog","Hedmark","SSBB"
"2490",41,2014,3,26.8129032258065,"Maarud 3","Hedmark","M3B"
"2491",42,2014,3,76.341935483871,"Fritsøe2","Telemark","2FRB"
"2492",43,2014,3,293.841935483871,"Notodden1","Telemark","1NOB"
"2493",44,2014,3,452.593548387097,"Kviteseid3","Telemark","3KVB"
"2494",45,2014,3,6.31612903225806,"verdal_1vb","Trøndelag","1VBB"
"2495",46,2014,3,0.870967741935484,"Sørum 1","Hedmark","SKB"
"2496",47,2014,3,18.0322580645161,"steinkjer_2BBb","Trøndelag","2BBB"
"2497",0,2015,3,1.16774193548387,"Stig Dæhlen","Hedmark","SDB"
"2498",1,2015,3,18.2677419354839,"Maarud 2","Hedmark","M2B"
"2499",2,2015,3,2.81935483870968,"Nome_Cappelen2","Telemark","2CAB"
"2500",3,2015,3,3.65806451612903,"Eidskog","Hedmark","STSKNB"
"2501",4,2015,3,6.05806451612903,"Notodden6","Telemark","6NOB"
"2502",5,2015,3,0.432258064516129,"namdalseid_1kub","Trøndelag","1KB"
"2503",6,2015,3,4.68387096774194,"Fet 3","Hedmark","FKB"
"2504",7,2015,3,6.25161290322581,"Didrik Holmsen","Hedmark","DHB"
"2505",8,2015,3,3.8741935483871,"Halvard Pramhus","Hedmark","HPB"
"2506",9,2015,3,0.993548387096774,"Selbu_kl","Trøndelag","KLB"
"2507",10,2015,3,39.2064516129032,"Kongsvinger 1","Hedmark","IAAB"
"2508",11,2015,3,0.0483870967741935,"Nsb_Verdal","Trøndelag","1NSB"
"2509",12,2015,3,72.6451612903226,"Sl_Tydal","Trøndelag","SEB"
"2510",13,2015,3,1.26129032258065,"Nes 1","Hedmark","DDB"
"2511",14,2015,3,155.041935483871,"Kviteseid2","Telemark","2KVB"
"2512",15,2015,3,0.12258064516129,"Bratsberg","Trøndelag","BRB"
"2513",16,2015,3,110.225806451613,"Kviteseid1","Telemark","1KVB"
"2514",17,2015,3,16.6129032258065,"Selbu_Sl","Trøndelag","SLB"
"2515",18,2015,3,2.36129032258065,"Maarud 1","Hedmark","M1B"
"2516",19,2015,3,9.47096774193548,"Nes 2","Hedmark","OLB"
"2517",20,2015,3,91.7548387096774,"Kongsvinger 2","Hedmark","JCDB"
"2518",21,2015,3,113.970967741935,"Notodden5","Telemark","5NOB"
"2519",22,2015,3,120.541935483871,"Fritsøe1","Telemark","1FRB"
"2520",23,2015,3,75.6870967741935,"Notodden4","Telemark","4NOB"
"2521",24,2015,3,0.0741935483870968,"verdal_2VB","Trøndelag","2VBB"
"2522",25,2015,3,28.3870967741935,"Truls Holm","Hedmark","THB"
"2523",26,2015,3,5.36774193548387,"Drangedal1","Telemark","1DRB"
"2524",27,2015,3,56.0354838709677,"Furesdal","Telemark","1FYB"
"2525",28,2015,3,1.25806451612903,"Sub_Namdalseid","Trøndelag","1SB"
"2526",29,2015,3,0.0580645161290323,"Malvik","Trøndelag","MAB"
"2527",30,2015,3,11.1225806451613,"Drangedal4","Telemark","4DRB"
"2528",31,2015,3,3.9741935483871,"Nome_Cappelen1","Telemark","1CAB"
"2529",32,2015,3,0.206451612903226,"ingen","Trøndelag","1RB"
"2530",33,2015,3,33.3064516129032,"Singsås","Trøndelag","LAB"
"2531",34,2015,3,12.0129032258065,"Stangeskovene Aurskog","Hedmark","SSAB"
"2532",35,2015,3,38.9290322580645,"Hi_tydal","Trøndelag","HIB"
"2533",36,2015,3,72.7645161290323,"Notodden3","Telemark","3NOB"
"2534",37,2015,3,12.5387096774194,"Drangedal3","Telemark","3DRB"
"2535",38,2015,3,5.18709677419355,"steinkjer_1BBb","Trøndelag","1BBB"
"2536",39,2015,3,0.1,"Selbu_Flub","Trøndelag","FLB"
"2537",40,2015,3,4.03225806451613,"Stangeskovene Eidskog","Hedmark","SSBB"
"2538",41,2015,3,55.5387096774194,"Maarud 3","Hedmark","M3B"
"2539",42,2015,3,8.83870967741935,"Fritsøe2","Telemark","2FRB"
"2540",43,2015,3,23.3774193548387,"Notodden1","Telemark","1NOB"
"2541",44,2015,3,179.970967741935,"Kviteseid3","Telemark","3KVB"
"2542",45,2015,3,0.1,"verdal_1vb","Trøndelag","1VBB"
"2543",46,2015,3,3.44838709677419,"Sørum 1","Hedmark","SKB"
"2544",47,2015,3,5.72258064516129,"steinkjer_2BBb","Trøndelag","2BBB"
"2545",0,2016,3,12.4774193548387,"Stig Dæhlen","Hedmark","SDB"
"2546",1,2016,3,11.9645161290323,"Maarud 2","Hedmark","M2B"
"2547",2,2016,3,20.1838709677419,"Nome_Cappelen2","Telemark","2CAB"
"2548",3,2016,3,10.9741935483871,"Eidskog","Hedmark","STSKNB"
"2549",4,2016,3,82.5387096774193,"Notodden6","Telemark","6NOB"
"2550",5,2016,3,27.8677419354839,"namdalseid_1kub","Trøndelag","1KB"
"2551",6,2016,3,24.9451612903226,"Fet 3","Hedmark","FKB"
"2552",7,2016,3,15.1387096774194,"Didrik Holmsen","Hedmark","DHB"
"2553",8,2016,3,12.5322580645161,"Halvard Pramhus","Hedmark","HPB"
"2554",9,2016,3,116.703225806452,"Selbu_kl","Trøndelag","KLB"
"2555",10,2016,3,20.3258064516129,"Kongsvinger 1","Hedmark","IAAB"
"2556",11,2016,3,29.0806451612903,"Nsb_Verdal","Trøndelag","1NSB"
"2557",12,2016,3,179.048387096774,"Sl_Tydal","Trøndelag","SEB"
"2558",13,2016,3,10.1677419354839,"Nes 1","Hedmark","DDB"
"2559",14,2016,3,166.551612903226,"Kviteseid2","Telemark","2KVB"
"2560",15,2016,3,78.1193548387097,"Bratsberg","Trøndelag","BRB"
"2561",16,2016,3,123.838709677419,"Kviteseid1","Telemark","1KVB"
"2562",17,2016,3,130.283870967742,"Selbu_Sl","Trøndelag","SLB"
"2563",18,2016,3,9.1741935483871,"Maarud 1","Hedmark","M1B"
"2564",19,2016,3,10.6806451612903,"Nes 2","Hedmark","OLB"
"2565",20,2016,3,20.4677419354839,"Kongsvinger 2","Hedmark","JCDB"
"2566",21,2016,3,63.241935483871,"Notodden5","Telemark","5NOB"
"2567",22,2016,3,82.4548387096774,"Fritsøe1","Telemark","1FRB"
"2568",23,2016,3,50.6612903225806,"Notodden4","Telemark","4NOB"
"2569",24,2016,3,44.1451612903226,"verdal_2VB","Trøndelag","2VBB"
"2570",25,2016,3,11.3387096774194,"Truls Holm","Hedmark","THB"
"2571",26,2016,3,49.9612903225806,"Drangedal1","Telemark","1DRB"
"2572",27,2016,3,102.258064516129,"Furesdal","Telemark","1FYB"
"2573",28,2016,3,80,"Sub_Namdalseid","Trøndelag","1SB"
"2574",29,2016,3,70.6967741935484,"Malvik","Trøndelag","MAB"
"2575",30,2016,3,95.7161290322581,"Drangedal4","Telemark","4DRB"
"2576",31,2016,3,23.5548387096774,"Nome_Cappelen1","Telemark","1CAB"
"2577",32,2016,3,34.3548387096774,"ingen","Trøndelag","1RB"
"2578",33,2016,3,107.041935483871,"Singsås","Trøndelag","LAB"
"2579",34,2016,3,17.6548387096774,"Stangeskovene Aurskog","Hedmark","SSAB"
"2580",35,2016,3,146.409677419355,"Hi_tydal","Trøndelag","HIB"
"2581",36,2016,3,55.3193548387097,"Notodden3","Telemark","3NOB"
"2582",37,2016,3,95.2870967741935,"Drangedal3","Telemark","3DRB"
"2583",38,2016,3,83.0193548387097,"steinkjer_1BBb","Trøndelag","1BBB"
"2584",39,2016,3,86.2258064516129,"Selbu_Flub","Trøndelag","FLB"
"2585",40,2016,3,11.1774193548387,"Stangeskovene Eidskog","Hedmark","SSBB"
"2586",41,2016,3,16.7548387096774,"Maarud 3","Hedmark","M3B"
"2587",42,2016,3,42.8548387096774,"Fritsøe2","Telemark","2FRB"
"2588",43,2016,3,54.2258064516129,"Notodden1","Telemark","1NOB"
"2589",44,2016,3,187.141935483871,"Kviteseid3","Telemark","3KVB"
"2590",45,2016,3,54.8774193548387,"verdal_1vb","Trøndelag","1VBB"
"2591",46,2016,3,14.7322580645161,"Sørum 1","Hedmark","SKB"
"2592",47,2016,3,84.8064516129032,"steinkjer_2BBb","Trøndelag","2BBB"
"2593",0,2017,3,3.16774193548387,"Stig Dæhlen","Hedmark","SDB"
"2594",1,2017,3,4.96774193548387,"Maarud 2","Hedmark","M2B"
"2595",2,2017,3,3.36774193548387,"Nome_Cappelen2","Telemark","2CAB"
"2596",3,2017,3,3.7258064516129,"Eidskog","Hedmark","STSKNB"
"2597",4,2017,3,11.1870967741935,"Notodden6","Telemark","6NOB"
"2598",5,2017,3,10.8903225806452,"namdalseid_1kub","Trøndelag","1KB"
"2599",6,2017,3,6.71612903225806,"Fet 3","Hedmark","FKB"
"2600",7,2017,3,4.72903225806452,"Didrik Holmsen","Hedmark","DHB"
"2601",8,2017,3,2.53225806451613,"Halvard Pramhus","Hedmark","HPB"
"2602",9,2017,3,20.2354838709677,"Selbu_kl","Trøndelag","KLB"
"2603",10,2017,3,6.67741935483871,"Kongsvinger 1","Hedmark","IAAB"
"2604",11,2017,3,5.00322580645161,"Nsb_Verdal","Trøndelag","1NSB"
"2605",12,2017,3,291.567741935484,"Sl_Tydal","Trøndelag","SEB"
"2606",13,2017,3,2.8,"Nes 1","Hedmark","DDB"
"2607",14,2017,3,184.664516129032,"Kviteseid2","Telemark","2KVB"
"2608",15,2017,3,12.1612903225806,"Bratsberg","Trøndelag","BRB"
"2609",16,2017,3,99.1258064516129,"Kviteseid1","Telemark","1KVB"
"2610",17,2017,3,156.516129032258,"Selbu_Sl","Trøndelag","SLB"
"2611",18,2017,3,2.18709677419355,"Maarud 1","Hedmark","M1B"
"2612",19,2017,3,4.8741935483871,"Nes 2","Hedmark","OLB"
"2613",20,2017,3,10.2322580645161,"Kongsvinger 2","Hedmark","JCDB"
"2614",21,2017,3,80.3096774193548,"Notodden5","Telemark","5NOB"
"2615",22,2017,3,39.3258064516129,"Fritsøe1","Telemark","1FRB"
"2616",23,2017,3,37.9645161290323,"Notodden4","Telemark","4NOB"
"2617",24,2017,3,7.64193548387097,"verdal_2VB","Trøndelag","2VBB"
"2618",25,2017,3,6.29354838709677,"Truls Holm","Hedmark","THB"
"2619",26,2017,3,8.4,"Drangedal1","Telemark","1DRB"
"2620",27,2017,3,32.5935483870968,"Furesdal","Telemark","1FYB"
"2621",28,2017,3,22.9064516129032,"Sub_Namdalseid","Trøndelag","1SB"
"2622",29,2017,3,9.2258064516129,"Malvik","Trøndelag","MAB"
"2623",30,2017,3,34.1548387096774,"Drangedal4","Telemark","4DRB"
"2624",31,2017,3,5.9,"Nome_Cappelen1","Telemark","1CAB"
"2625",32,2017,3,17.4161290322581,"ingen","Trøndelag","1RB"
"2626",33,2017,3,269.729032258065,"Singsås","Trøndelag","LAB"
"2627",34,2017,3,6.46451612903226,"Stangeskovene Aurskog","Hedmark","SSAB"
"2628",35,2017,3,246.190322580645,"Hi_tydal","Trøndelag","HIB"
"2629",36,2017,3,54.0870967741935,"Notodden3","Telemark","3NOB"
"2630",37,2017,3,33.6774193548387,"Drangedal3","Telemark","3DRB"
"2631",38,2017,3,14.6870967741935,"steinkjer_1BBb","Trøndelag","1BBB"
"2632",39,2017,3,8.42903225806452,"Selbu_Flub","Trøndelag","FLB"
"2633",40,2017,3,2.94516129032258,"Stangeskovene Eidskog","Hedmark","SSBB"
"2634",41,2017,3,9.10645161290323,"Maarud 3","Hedmark","M3B"
"2635",42,2017,3,8.4741935483871,"Fritsøe2","Telemark","2FRB"
"2636",43,2017,3,17.9354838709677,"Notodden1","Telemark","1NOB"
"2637",44,2017,3,164.412903225806,"Kviteseid3","Telemark","3KVB"
"2638",45,2017,3,9.10322580645161,"verdal_1vb","Trøndelag","1VBB"
"2639",46,2017,3,4.85161290322581,"Sørum 1","Hedmark","SKB"
"2640",47,2017,3,15.6645161290323,"steinkjer_2BBb","Trøndelag","2BBB"
"2641",0,2018,3,146.903225806452,"Stig Dæhlen","Hedmark","SDB"
"2642",1,2018,3,179.78064516129,"Maarud 2","Hedmark","M2B"
"2643",2,2018,3,265.71935483871,"Nome_Cappelen2","Telemark","2CAB"
"2644",3,2018,3,165.683870967742,"Eidskog","Hedmark","STSKNB"
"2645",4,2018,3,292.883870967742,"Notodden6","Telemark","6NOB"
"2646",5,2018,3,54.0838709677419,"namdalseid_1kub","Trøndelag","1KB"
"2647",6,2018,3,210.564516129032,"Fet 3","Hedmark","FKB"
"2648",7,2018,3,181.070967741935,"Didrik Holmsen","Hedmark","DHB"
"2649",8,2018,3,147.454838709677,"Halvard Pramhus","Hedmark","HPB"
"2650",9,2018,3,123.677419354839,"Selbu_kl","Trøndelag","KLB"
"2651",10,2018,3,205.554838709677,"Kongsvinger 1","Hedmark","IAAB"
"2652",11,2018,3,24.9870967741935,"Nsb_Verdal","Trøndelag","1NSB"
"2653",12,2018,3,238.98064516129,"Sl_Tydal","Trøndelag","SEB"
"2654",13,2018,3,123.632258064516,"Nes 1","Hedmark","DDB"
"2655",14,2018,3,396.993548387097,"Kviteseid2","Telemark","2KVB"
"2656",15,2018,3,67.0161290322581,"Bratsberg","Trøndelag","BRB"
"2657",16,2018,3,253.296774193548,"Kviteseid1","Telemark","1KVB"
"2658",17,2018,3,155.012903225806,"Selbu_Sl","Trøndelag","SLB"
"2659",18,2018,3,149.061290322581,"Maarud 1","Hedmark","M1B"
"2660",19,2018,3,173.009677419355,"Nes 2","Hedmark","OLB"
"2661",20,2018,3,224.812903225806,"Kongsvinger 2","Hedmark","JCDB"
"2662",21,2018,3,296.854838709677,"Notodden5","Telemark","5NOB"
"2663",22,2018,3,398.945161290323,"Fritsøe1","Telemark","1FRB"
"2664",23,2018,3,276.370967741935,"Notodden4","Telemark","4NOB"
"2665",24,2018,3,67.6,"verdal_2VB","Trøndelag","2VBB"
"2666",25,2018,3,207.490322580645,"Truls Holm","Hedmark","THB"
"2667",26,2018,3,342.754838709677,"Drangedal1","Telemark","1DRB"
"2668",27,2018,3,232.509677419355,"Furesdal","Telemark","1FYB"
"2669",28,2018,3,134.438709677419,"Sub_Namdalseid","Trøndelag","1SB"
"2670",29,2018,3,61.0354838709677,"Malvik","Trøndelag","MAB"
"2671",30,2018,3,364.358064516129,"Drangedal4","Telemark","4DRB"
"2672",31,2018,3,265.31935483871,"Nome_Cappelen1","Telemark","1CAB"
"2673",32,2018,3,87.5741935483871,"ingen","Trøndelag","1RB"
"2674",33,2018,3,176.222580645161,"Singsås","Trøndelag","LAB"
"2675",34,2018,3,206.564516129032,"Stangeskovene Aurskog","Hedmark","SSAB"
"2676",35,2018,3,216.587096774194,"Hi_tydal","Trøndelag","HIB"
"2677",36,2018,3,280.032258064516,"Notodden3","Telemark","3NOB"
"2678",37,2018,3,376.096774193548,"Drangedal3","Telemark","3DRB"
"2679",38,2018,3,146.322580645161,"steinkjer_1BBb","Trøndelag","1BBB"
"2680",39,2018,3,105.770967741935,"Selbu_Flub","Trøndelag","FLB"
"2681",40,2018,3,143.574193548387,"Stangeskovene Eidskog","Hedmark","SSBB"
"2682",41,2018,3,221.7,"Maarud 3","Hedmark","M3B"
"2683",42,2018,3,353.68064516129,"Fritsøe2","Telemark","2FRB"
"2684",43,2018,3,267.277419354839,"Notodden1","Telemark","1NOB"
"2685",44,2018,3,309.051612903226,"Kviteseid3","Telemark","3KVB"
"2686",45,2018,3,108.096774193548,"verdal_1vb","Trøndelag","1VBB"
"2687",46,2018,3,165.512903225806,"Sørum 1","Hedmark","SKB"
"2688",47,2018,3,144.222580645161,"steinkjer_2BBb","Trøndelag","2BBB"
"2689",0,2019,3,62.3258064516129,"Stig Dæhlen","Hedmark","SDB"
"2690",1,2019,3,103.822580645161,"Maarud 2","Hedmark","M2B"
"2691",2,2019,3,69.3032258064516,"Nome_Cappelen2","Telemark","2CAB"
"2692",3,2019,3,96.4612903225807,"Eidskog","Hedmark","STSKNB"
"2693",4,2019,3,79.3806451612903,"Notodden6","Telemark","6NOB"
"2694",5,2019,3,7.14516129032258,"namdalseid_1kub","Trøndelag","1KB"
"2695",6,2019,3,47.1387096774194,"Fet 3","Hedmark","FKB"
"2696",7,2019,3,66.0193548387097,"Didrik Holmsen","Hedmark","DHB"
"2697",8,2019,3,87.7322580645161,"Halvard Pramhus","Hedmark","HPB"
"2698",9,2019,3,45.5387096774194,"Selbu_kl","Trøndelag","KLB"
"2699",10,2019,3,108.9,"Kongsvinger 1","Hedmark","IAAB"
"2700",11,2019,3,5.29354838709677,"Nsb_Verdal","Trøndelag","1NSB"
"2701",12,2019,3,194.603225806452,"Sl_Tydal","Trøndelag","SEB"
"2702",13,2019,3,47.5,"Nes 1","Hedmark","DDB"
"2703",14,2019,3,183.958064516129,"Kviteseid2","Telemark","2KVB"
"2704",15,2019,3,47.3774193548387,"Bratsberg","Trøndelag","BRB"
"2705",16,2019,3,89.3548387096774,"Kviteseid1","Telemark","1KVB"
"2706",17,2019,3,122.645161290323,"Selbu_Sl","Trøndelag","SLB"
"2707",18,2019,3,66.2,"Maarud 1","Hedmark","M1B"
"2708",19,2019,3,91.1645161290323,"Nes 2","Hedmark","OLB"
"2709",20,2019,3,118.154838709677,"Kongsvinger 2","Hedmark","JCDB"
"2710",21,2019,3,117.835483870968,"Notodden5","Telemark","5NOB"
"2711",22,2019,3,142.283870967742,"Fritsøe1","Telemark","1FRB"
"2712",23,2019,3,125.464516129032,"Notodden4","Telemark","4NOB"
"2713",24,2019,3,13.3645161290323,"verdal_2VB","Trøndelag","2VBB"
"2714",25,2019,3,118.738709677419,"Truls Holm","Hedmark","THB"
"2715",26,2019,3,113.690322580645,"Drangedal1","Telemark","1DRB"
"2716",27,2019,3,42.8161290322581,"Furesdal","Telemark","1FYB"
"2717",28,2019,3,49.3225806451613,"Sub_Namdalseid","Trøndelag","1SB"
"2718",29,2019,3,33.7193548387097,"Malvik","Trøndelag","MAB"
"2719",30,2019,3,140.722580645161,"Drangedal4","Telemark","4DRB"
"2720",31,2019,3,41.0677419354839,"Nome_Cappelen1","Telemark","1CAB"
"2721",32,2019,3,8.31290322580645,"ingen","Trøndelag","1RB"
"2722",33,2019,3,164.409677419355,"Singsås","Trøndelag","LAB"
"2723",34,2019,3,70.7677419354839,"Stangeskovene Aurskog","Hedmark","SSAB"
"2724",35,2019,3,161.596774193548,"Hi_tydal","Trøndelag","HIB"
"2725",36,2019,3,96.6709677419355,"Notodden3","Telemark","3NOB"
"2726",37,2019,3,144.129032258065,"Drangedal3","Telemark","3DRB"
"2727",38,2019,3,66.8322580645161,"steinkjer_1BBb","Trøndelag","1BBB"
"2728",39,2019,3,23.1774193548387,"Selbu_Flub","Trøndelag","FLB"
"2729",40,2019,3,71.0354838709677,"Stangeskovene Eidskog","Hedmark","SSBB"
"2730",41,2019,3,115.951612903226,"Maarud 3","Hedmark","M3B"
"2731",42,2019,3,86.5483870967742,"Fritsøe2","Telemark","2FRB"
"2732",43,2019,3,70.6129032258064,"Notodden1","Telemark","1NOB"
"2733",44,2019,3,152.948387096774,"Kviteseid3","Telemark","3KVB"
"2734",45,2019,3,15.3225806451613,"verdal_1vb","Trøndelag","1VBB"
"2735",46,2019,3,47.1032258064516,"Sørum 1","Hedmark","SKB"
"2736",47,2019,3,66.7838709677419,"steinkjer_2BBb","Trøndelag","2BBB"
"2737",0,2001,4,5.1,"Stig Dæhlen","Hedmark","SDB"
"2738",1,2001,4,14.91,"Maarud 2","Hedmark","M2B"
"2739",2,2001,4,6.43666666666667,"Nome_Cappelen2","Telemark","2CAB"
"2740",3,2001,4,7.21333333333333,"Eidskog","Hedmark","STSKNB"
"2741",4,2001,4,96.9266666666667,"Notodden6","Telemark","6NOB"
"2742",5,2001,4,6.54666666666667,"namdalseid_1kub","Trøndelag","1KB"
"2743",6,2001,4,12.0166666666667,"Fet 3","Hedmark","FKB"
"2744",7,2001,4,15.6133333333333,"Didrik Holmsen","Hedmark","DHB"
"2745",8,2001,4,3.79,"Halvard Pramhus","Hedmark","HPB"
"2746",9,2001,4,12.6166666666667,"Selbu_kl","Trøndelag","KLB"
"2747",10,2001,4,19.43,"Kongsvinger 1","Hedmark","IAAB"
"2748",11,2001,4,1.69,"Nsb_Verdal","Trøndelag","1NSB"
"2749",12,2001,4,121.603333333333,"Sl_Tydal","Trøndelag","SEB"
"2750",13,2001,4,1.39,"Nes 1","Hedmark","DDB"
"2751",14,2001,4,323.09,"Kviteseid2","Telemark","2KVB"
"2752",15,2001,4,1.61,"Bratsberg","Trøndelag","BRB"
"2753",16,2001,4,276.353333333333,"Kviteseid1","Telemark","1KVB"
"2754",17,2001,4,53.0233333333333,"Selbu_Sl","Trøndelag","SLB"
"2755",18,2001,4,1.29666666666667,"Maarud 1","Hedmark","M1B"
"2756",19,2001,4,14.51,"Nes 2","Hedmark","OLB"
"2757",20,2001,4,66.1733333333333,"Kongsvinger 2","Hedmark","JCDB"
"2758",21,2001,4,219.256666666667,"Notodden5","Telemark","5NOB"
"2759",22,2001,4,295.77,"Fritsøe1","Telemark","1FRB"
"2760",23,2001,4,220.126666666667,"Notodden4","Telemark","4NOB"
"2761",24,2001,4,4.25,"verdal_2VB","Trøndelag","2VBB"
"2762",25,2001,4,40.5966666666667,"Truls Holm","Hedmark","THB"
"2763",26,2001,4,104.95,"Drangedal1","Telemark","1DRB"
"2764",27,2001,4,212.05,"Furesdal","Telemark","1FYB"
"2765",28,2001,4,26.7833333333333,"Sub_Namdalseid","Trøndelag","1SB"
"2766",29,2001,4,2.65333333333333,"Malvik","Trøndelag","MAB"
"2767",30,2001,4,211.37,"Drangedal4","Telemark","4DRB"
"2768",31,2001,4,8.12333333333333,"Nome_Cappelen1","Telemark","1CAB"
"2769",32,2001,4,23.92,"ingen","Trøndelag","1RB"
"2770",33,2001,4,45.6233333333333,"Singsås","Trøndelag","LAB"
"2771",34,2001,4,28.7566666666667,"Stangeskovene Aurskog","Hedmark","SSAB"
"2772",35,2001,4,80.1933333333333,"Hi_tydal","Trøndelag","HIB"
"2773",36,2001,4,189.183333333333,"Notodden3","Telemark","3NOB"
"2774",37,2001,4,204.773333333333,"Drangedal3","Telemark","3DRB"
