"","Region","LocalityName","LocalityCode","Treatment","Year","Years_Since_Exclosure","Birch_Volume_m3","Birch_Volume_m3_ha","Pine_Volume_m3","Pine_Volume_m3_ha","Spruce_Volume_m3","Spruce_Volume_m3_ha"
"546","Trøndelag","malvik","MAUB","UB",2017,9,0.0301538402105263,5.99891590338552,0.0259359924866699,5.15980176030972,0.0545875162211263,10.8598412971266
"547","Trøndelag","malvik","MAUB","UB",2018,10,0.032837128,6.5327390476766,0.0280217541202133,5.57475085292204,0.046930443810018,9.33651514232602
"548","Hedmark","stig_dahlen","SDB","B",2013,1,0.00138592631578947,0.275721279898792,0.000332816286960736,0.0662116965141148,0.0060620685180379,1.20601021250937
"549","Hedmark","stig_dahlen","SDB","B",2014,2,0.00136996067368421,0.272545016322931,0.000332816286960736,0.0662116965141148,0.00935263431092654,1.86064747689353
"550","Hedmark","stig_dahlen","SDB","B",2015,3,0.00329555292631579,0.655629423055148,0.000499224430441104,0.0993175447711722,0.0124777121723333,2.48236196338094
"551","Hedmark","stig_dahlen","SDB","B",2016,4,0.00480311637894737,0.955549642443899,0.000665632573921472,0.13242339302823,0.0297447378665974,5.91752757805208
"552","Hedmark","stig_dahlen","SDB","B",2017,5,0.00592428757894737,1.17859956560924,0.000665632573921472,0.13242339302823,0.0575942577212561,11.4580135125581
"553","Hedmark","stig_dahlen","SDB","B",2018,6,0.0072566848,1.44367157047478,0.00183048957828405,0.364164330827632,0.0790281339216194,15.7221476961925
"554","Hedmark","stig_dahlen","SDUB","UB",2013,1,0.0134118541052632,2.66820359609995,0.00163233519146874,0.324742768131381,0.00741007007526603,1.4741866014199
"555","Hedmark","stig_dahlen","SDUB","UB",2014,2,0.0230091842105263,4.57753175452156,0.00299261451769268,0.595361741574198,0.01235011679211,2.45697766903317
"556","Hedmark","stig_dahlen","SDUB","UB",2015,3,0.0468352696842105,9.31758085160511,0.0069827672079496,1.38917739700646,0.0133381261354788,2.65353588255582
"557","Hedmark","stig_dahlen","SDUB","UB",2016,4,0.0591782345263157,11.7731356853933,0.0126959403780902,2.5257770854663,0.0296402803010641,5.8967464056796
"558","Hedmark","stig_dahlen","SDUB","UB",2017,5,0.0607524703157894,12.0863199447519,0.0189532252787203,3.77062436330325,0.0543405138852841,10.8107017437459
"559","Hedmark","stig_dahlen","SDUB","UB",2018,6,0.0603694888421052,12.0101282014401,0.0233968044110519,4.65464634321646,0.057798546587075,11.4986554910752
"560","Trøndelag","sl_tydal","SEB","B",2009,1,0.000651534652631579,0.129618700702471,0.000166408143480368,0.0331058482570574,0.00045126524785881,0.0897763685528987
"561","Trøndelag","sl_tydal","SEB","B",2010,2,0.000651534652631579,0.129618700702471,0.000166408143480368,0.0331058482570574,0.00128235141448222,0.255115707994662
"562","Trøndelag","sl_tydal","SEB","B",2011,3,0.000651534652631579,0.129618700702471,0.000832040717401841,0.165529241285287,0.00128235141448222,0.255115707994662
"563","Trøndelag","sl_tydal","SEB","B",2012,4,0.00169661886315789,0.337531598268164,0.000832040717401841,0.165529241285287,0.00488311705164807,0.97146527058264
"564","Trøndelag","sl_tydal","SEB","B",2013,5,0.00168065322105263,0.334355334692303,0.00149767329132331,0.297952634313517,0.00823759408253309,1.63881727177461
"565","Trøndelag","sl_tydal","SEB","B",2014,6,0.00185884825263158,0.36980610983006,0.00149767329132331,0.297952634313517,0.0109753179340774,2.18347012651692
"566","Trøndelag","sl_tydal","SEB","B",2015,7,0.00321890088421053,0.640379983806222,0.00299534658264663,0.595905268627035,0.0150011030365949,2.98437462513114
"567","Trøndelag","sl_tydal","SEB","B",2016,8,0.0142286522105263,2.83070041605086,0.00482583616093069,0.960069599454668,0.0235546067998962,4.68604013098681
"568","Trøndelag","sl_tydal","SEB","B",2017,9,0.0144054528,2.86587377574623,0.00665632573921474,1.3242339302823,0.0310213794445886,6.17150735016949
"569","Trøndelag","sl_tydal","SEB","B",2018,10,0.0143140821894737,2.847696170348,0.00765477460009695,1.52286901982465,0.0312357124318713,6.2141475431616
"570","Trøndelag","sl_tydal","SEUB","UB",2009,1,0.00101820505263158,0.202565459009324,0,0,0.00148201401505321,0.29483732028398
"571","Trøndelag","sl_tydal","SEUB","UB",2010,2,0.00103741010526316,0.206386182832644,0.000181370576829859,0.0360825297923756,0.00296402803010641,0.58967464056796
"572","Trøndelag","sl_tydal","SEUB","UB",2011,3,0.00227328863157895,0.452256403488,0.000181370576829859,0.0360825297923756,0.00395203737347521,0.786232854090614
"573","Trøndelag","sl_tydal","SEUB","UB",2012,4,0.00346051663157895,0.688447909459381,0.000181370576829859,0.0360825297923756,0.00691606540358163,1.37590749465858
"574","Trøndelag","sl_tydal","SEUB","UB",2013,5,0.00491378210526316,0.977565889161414,0.000906852884149297,0.180412648961878,0.0103740981053724,2.06386124198786
"575","Trøndelag","sl_tydal","SEUB","UB",2014,6,0.0080515667368421,1.60180830725338,0.000906852884149297,0.180412648961878,0.0200071892032183,3.98030382383373
"576","Trøndelag","sl_tydal","SEUB","UB",2015,7,0.0121580490526316,2.41876700635006,0.00217644692195831,0.432990357508508,0.0160551518297431,3.19407096974312
"577","Trøndelag","sl_tydal","SEUB","UB",2016,8,0.066638815368421,13.2573710845905,0.00752687893843917,1.49742498638359,0.0355683363612769,7.07609568681553
"578","Trøndelag","sl_tydal","SEUB","UB",2017,9,0.0721544406315789,14.3546698656831,0.00924989941832284,1.84020901941116,0.0459424344666494,9.13995692880339
"579","Trøndelag","sl_tydal","SEUB","UB",2018,10,0.0831066383157895,16.5335403646353,0.0158699254726127,3.15722135683287,0.0501414741759667,9.97532933627466
"580","Trøndelag","selbu_sl","SLB","B",2009,1,0.000190984505263158,0.0379951600832396,0,0,0.00249325849987023,0.496018018325288
"581","Trøndelag","selbu_sl","SLB","B",2010,2,0.000622779536842105,0.123898052181128,0,0,0.00508056060212822,1.0107454168833
"582","Trøndelag","selbu_sl","SLB","B",2011,3,0.00116066374736842,0.230906715826559,0,0,0.011639092914612,2.31552396308294
"583","Trøndelag","selbu_sl","SLB","B",2012,4,0.000934719157894736,0.185956467977051,0,0,0.0148431481962107,2.95295050809061
"584","Trøndelag","selbu_sl","SLB","B",2013,5,0.00244228261052632,0.485876687365802,0,0,0.0264541720737088,5.26289031366791
"585","Trøndelag","selbu_sl","SLB","B",2014,6,0.00236797734736842,0.471094124954148,0,0,0.0441217947054243,8.77775215681762
"586","Trøndelag","selbu_sl","SLB","B",2015,7,0.00232132749473684,0.461813431653118,0,0,0.0461188294835193,9.17504960239292
"587","Trøndelag","selbu_sl","SLB","B",2016,8,0.00583448572631579,1.16073405467783,0,0,0.0611539514663898,12.1661920818472
"588","Trøndelag","selbu_sl","SLB","B",2017,9,0.00782046964210526,1.55583300105145,0.000166408143480368,0.0331058482570574,0.0730715286789514,14.5371187356704
"589","Trøndelag","selbu_sl","SLB","B",2018,10,0.00903595545263158,1.7976462198056,0.000665632573921473,0.13242339302823,0.103328036594861,20.5564597300655
"590","Trøndelag","selbu_sl","SLUB","UB",2009,1,0.000833612000000001,0.165841838025902,0,0,0.00271702569426421,0.540535087187297
"591","Trøndelag","selbu_sl","SLUB","UB",2010,2,0.00147552378947369,0.293546130930528,0,0,0.00247002335842201,0.491395533806634
"592","Trøndelag","selbu_sl","SLUB","UB",2011,3,0.00321446968421053,0.639498424576437,0,0,0.00889208409031924,1.76902392170388
"593","Trøndelag","selbu_sl","SLUB","UB",2012,4,0.00453871221052632,0.902948104471008,0,0,0.0155611471580587,3.09579186298179
"594","Trøndelag","selbu_sl","SLUB","UB",2013,5,0.00567133452631579,1.12827615473861,0,0,0.0229712172333247,4.56997846440169
"595","Trøndelag","selbu_sl","SLUB","UB",2014,6,0.00926573242105263,1.8433588952217,0,0,0.0301342849727485,5.99502551244093
"596","Trøndelag","selbu_sl","SLUB","UB",2015,7,0.0124584892631579,2.4785376871111,0,0,0.0387793667272254,7.71490988076413
"597","Trøndelag","selbu_sl","SLUB","UB",2016,8,0.0409496454736842,8.14667311874687,0,0,0.0454484297949649,9.04167782204204
"598","Trøndelag","selbu_sl","SLUB","UB",2017,9,0.0485229850526316,9.65334115587558,0,0,0.0580455489229171,11.5477950444559
"599","Trøndelag","selbu_sl","SLUB","UB",2018,10,0.0445377216842105,8.8604982001165,0,0,0.0558225279003373,11.1055390640299
"600","Hedmark","stangeskovene_aurskog","SSAB","B",2013,1,0.00105802105263158,0.210486600527008,0.00183048957828405,0.364164330827632,0,0
"601","Hedmark","stangeskovene_aurskog","SSAB","B",2014,2,0.00149091578947368,0.296608272035616,0.00232971400872516,0.463481875598804,0.00015042174928627,0.0299254561842996
"602","Hedmark","stangeskovene_aurskog","SSAB","B",2015,3,0.00174451578947368,0.347060388995746,0.00399379544352884,0.79454035816938,0.00015042174928627,0.0299254561842996
"603","Hedmark","stangeskovene_aurskog","SSAB","B",2016,4,0.00149091578947368,0.296608272035616,0.0134790596219098,2.68157370882166,0.00015042174928627,0.0299254561842996
"604","Hedmark","stangeskovene_aurskog","SSAB","B",2017,5,0.0022824,0.454069052641177,0.00732195831313621,1.45665732331053,0.00015042174928627,0.0299254561842996
"605","Hedmark","stangeskovene_aurskog","SSAB","B",2018,6,0.00289458947368421,0.575860278698262,0.0267917111003393,5.33004156938626,0.00015042174928627,0.0299254561842996
"606","Hedmark","stangeskovene_aurskog","SSAUB","UB",2013,1,0.00317088989473684,0.630828500934385,0.00163233519146873,0.324742768131381,0.00444604204515962,0.884511960851941
"607","Hedmark","stangeskovene_aurskog","SSAUB","UB",2014,2,0.00355789768421053,0.707821254321641,0.00172302047988366,0.342784033027569,0.00345803270179081,0.687953747329288
"608","Hedmark","stangeskovene_aurskog","SSAUB","UB",2015,3,0.00581033894736842,1.1559302056413,0.0042622085555017,0.847939450120828,0.00592805606021283,1.17934928113592
"609","Hedmark","stangeskovene_aurskog","SSAUB","UB",2016,4,0.00732461178947368,1.45718521565489,0.0076175642268541,1.51546625127978,0.00691606540358163,1.37590749465858
"610","Hedmark","stangeskovene_aurskog","SSAUB","UB",2017,5,0.00992821368421051,1.97515535489338,0.0119704580707707,2.38144696629679,0.00765707241110822,1.52332615480056
"611","Hedmark","stangeskovene_aurskog","SSAUB","UB",2018,6,0.0102793743157895,2.0450165428122,0.0186811694134755,3.71650056861469,0.0106211004412146,2.11300079536852
"612","Hedmark","stangeskovene eidskog ","SSBB","B",2013,1,7.43052631578947e-05,0.0147825624116538,0.000332816286960736,0.0662116965141148,0.00995067479885803,1.97962385167276
"613","Hedmark","stangeskovene eidskog ","SSBB","B",2014,2,0.000222915789473684,0.0443476872349614,0.000998448860882209,0.198635089542345,0.0141570140150532,2.81644844989619
"614","Hedmark","stangeskovene eidskog ","SSBB","B",2015,3,0.000730115789473684,0.145251921155223,0.00116485700436258,0.231740937799402,0.0148376784323903,2.95186233315366
"615","Hedmark","stangeskovene eidskog ","SSBB","B",2016,4,0.000804421052631579,0.160034483566877,0.00349457101308774,0.695222813398207,0.014687256683104,2.92193687696936
"616","Hedmark","stangeskovene eidskog ","SSBB","B",2017,5,0.00113232631578947,0.225269162938661,0.00615710130877363,1.22491638551113,0.014687256683104,2.92193687696936
"617","Hedmark","stangeskovene eidskog ","SSBB","B",2018,6,0.00131162105263158,0.260938717487138,0.00665632573921473,1.3242339302823,0.0182560667012717,3.63192907115343
"618","Hedmark","stangeskovene eidskog ","SSBUB","UB",2013,1,0.00183271957894737,0.364607975363464,9.06852884149297e-05,0.0180412648961878,0.000494004671684402,0.0982791067613268
"619","Hedmark","stangeskovene eidskog ","SSBUB","UB",2014,2,0.00461451284210526,0.918028160977604,9.06852884149297e-05,0.0180412648961878,0.001235011679211,0.245697766903317
"620","Hedmark","stangeskovene eidskog ","SSBUB","UB",2015,3,0.00933030063157893,1.85620433256153,0.000725482307319438,0.144330119169503,0.00247002335842201,0.491395533806634
"621","Hedmark","stangeskovene eidskog ","SSBUB","UB",2016,4,0.0136928389473684,2.72410375429363,0.000362741153659719,0.0721650595847513,0.00370503503763301,0.737093300709951
"622","Hedmark","stangeskovene eidskog ","SSBUB","UB",2017,5,0.019602364,3.89976640860827,0.00181370576829859,0.360825297923756,0.00345803270179081,0.687953747329288
"623","Hedmark","stangeskovene eidskog ","SSBUB","UB",2018,6,0.0161192938947368,3.20683162812297,0.00399015269025691,0.793815655432264,0.0103740981053724,2.06386124198786
"624","Hedmark","eidskog","STSKNB","B",2013,1,0.000686494736842105,0.136573788468739,0.0128134270479884,2.54915031579343,0.00181259408253309,0.360604135067825
"625","Hedmark","eidskog","STSKNB","B",2014,2,0.0010144,0.201808467840523,0.0198025690741638,3.93959594258984,0.00352178821697379,0.700637504067714
"626","Hedmark","eidskog","STSKNB","B",2015,3,0.00119369473684211,0.237478022389,0.0203017935046049,4.03891348736101,0.00687626524785881,1.36798950525968
"627","Hedmark","eidskog","STSKNB","B",2016,4,0.00119369473684211,0.237478022389,0.0349457101308774,6.95222813398207,0.00687626524785881,1.36798950525968
"628","Hedmark","eidskog","STSKNB","B",2017,5,0.00173157894736842,0.344486686034431,0.0452630150266602,9.00479072591963,0.00352178821697379,0.700637504067714
"629","Hedmark","eidskog","STSKNB","B",2018,6,0.00180588421052632,0.359269248446085,0.0487575860397479,9.70001353931784,0.00790479496496237,1.57260899100211
"630","Hedmark","eidskog","STSKNUB","UB",2013,1,0.000246752421052632,0.0490898344130238,0.0106101787445468,2.11082799285398,0.0125971191279522,2.50611722241382
"631","Hedmark","eidskog","STSKNUB","UB",2014,2,0.000246752421052632,0.0490898344130238,0.0162326666262724,3.22938641641762,0.0125971191279522,2.50611722241382
"632","Hedmark","eidskog","STSKNUB","UB",2015,3,0.000493504842105264,0.0981796688260476,0.01931596643238,3.84278942288801,0.0138321308071632,2.75181498931714
"633","Hedmark","eidskog","STSKNUB","UB",2016,4,0.00077506,0.154193287741005,0.0248477690256908,4.94330658155547,0.0138321308071632,2.75181498931714
"634","Hedmark","eidskog","STSKNUB","UB",2017,5,0.00077506,0.154193287741005,0.0231247485458071,4.6005225485279,0.0138321308071632,2.75181498931714
"635","Hedmark","eidskog","STSKNUB","UB",2018,6,0.00077506,0.154193287741005,0.0276590129665536,5.50258579333729,0.013585128471321,2.70267543593648
"636","Hedmark","truls_holm","THB","B",2013,1,0.00144316623157895,0.287108799323865,0.00332816286960736,0.662116965141149,0.00299154554892292,0.59514907699455
"637","Hedmark","truls_holm","THB","B",2014,2,0.00132331082105263,0.263264323021901,0.00465942801745032,0.92696375119761,0.00702668699714508,1.39791496144398
"638","Hedmark","truls_holm","THB","B",2015,3,0.00157691082105263,0.313716439982032,0.00732195831313622,1.45665732331053,0.0225920516480664,4.49454586797146
"639","Hedmark","truls_holm","THB","B",2016,4,0.00195036623157895,0.388013033244127,0.0121477944740669,2.4167269227652,0.0060620685180379,1.20601021250937
"640","Hedmark","truls_holm","THB","B",2017,5,0.00387595848421053,0.771097439976344,0.0244619970916142,4.86655969378745,0.0305966000519076,6.08700017508354
"641","Hedmark","truls_holm","THB","B",2018,6,0.00384830307368421,0.765595570865721,0.0475927290353853,9.46827260151844,0.0110618284453672,2.20068084589342
"642","Hedmark","truls_holm","THUB","UB",2013,1,0.00296988610526316,0.590840067590711,0.000544111730489578,0.108247589377127,0.0190191798598494,3.78374561031107
"643","Hedmark","truls_holm","THUB","UB",2014,2,0.00532882442105263,1.06013593434917,0.00126959403780902,0.252577708546629,0.0269232546067999,5.3562113184923
"644","Hedmark","truls_holm","THUB","UB",2015,3,0.0101965189473684,2.02853299100481,0.00244850278720311,0.487114152197072,0.0303812873085906,6.04416506582158
"645","Hedmark","truls_holm","THUB","UB",2016,4,0.014830603368421,2.9504547938994,0.00716413778477946,1.42525992679884,0.0531055022060731,10.5650039768426
"646","Hedmark","truls_holm","THUB","UB",2017,5,0.0206253722105263,4.10328742551934,0.00970332586039748,1.9304153438921,0.0432254087723851,8.59942184161607
"647","Hedmark","truls_holm","THUB","UB",2018,6,0.0250639176842105,4.98630799086309,0.012967996243335,2.57990088015486,0.0424844017648585,8.45200318147408
